-8.403381696370360032e-01,-1.064947051634872910e+00,7.471346244695896699e-01,-2.578563674523241644e+00,5.203340480983316141e-01,2.375125798575925540e+00,-8.186396245347868916e-01
-8.611571040909390407e-01,-1.099815739084602173e+00,7.755873958094254839e-01,-2.586553695871769420e+00,5.474667493550194886e-01,2.338555333897380351e+00,-7.649193505081030020e-01
-8.810511135158128893e-01,-1.133192126634685160e+00,8.022028557812002081e-01,-2.592633201697113421e+00,5.756753542898731535e-01,2.300420831094324381e+00,-7.161108273785719014e-01
-9.003458432784381404e-01,-1.165482851834664046e+00,8.270936844236163044e-01,-2.597266019282963079e+00,6.051894104605141100e-01,2.261170803774095184e+00,-6.721472890499948782e-01
-9.198449464250415541e-01,-1.196749751605552969e+00,8.502639579236550560e-01,-2.599791149851340855e+00,6.357915538530800603e-01,2.220551832809898318e+00,-6.327510328353405100e-01
-9.395300966084135785e-01,-1.227105648569932095e+00,8.717031860697316281e-01,-2.600689841813967895e+00,6.671885403348354338e-01,2.179157079148660969e+00,-5.974367640865830831e-01
-9.586685118050018994e-01,-1.255675904536406762e+00,8.911525494959566807e-01,-2.600428563149412398e+00,6.980187303553702094e-01,2.138202765390372573e+00,-5.649485109731635646e-01
-9.771899667839347714e-01,-1.282565557210735729e+00,9.087550270387675377e-01,-2.599417762348828376e+00,7.281915473161286734e-01,2.098118609043009730e+00,-5.349364533147962231e-01
-9.950032358689584466e-01,-1.307873465610104313e+00,9.246686948487645719e-01,-2.598006483690853852e+00,7.576350260062049147e-01,2.059243259891559319e+00,-5.070818227519182653e-01
-1.012010263467069793e+00,-1.331692673515392222e+00,9.390604294933191376e-01,-2.596485340880320791e+00,7.862970777304464365e-01,2.021836268766527223e+00,-4.811031375747741312e-01
-1.028116548638414951e+00,-1.354110751543898594e+00,9.520997427457844609e-01,-2.595090570441298095e+00,8.141437528352619690e-01,1.986089530676049542e+00,-4.567576174243250797e-01
-1.043238106826443135e+00,-1.375210119100139794e+00,9.639533682825689453e-01,-2.594008872456580406e+00,8.411561949609234201e-01,1.952137733045635093e+00,-4.338395640575524737e-01
-1.057305612903863379e+00,-1.395068347388366936e+00,9.747809140840656417e-01,-2.593382722845468891e+00,8.673273500647290524e-01,1.920067636972115910e+00,-4.121770499474984306e-01
-1.070266376333441904e+00,-1.413758444600816011e+00,9.847316615478465263e-01,-2.593315871994547717e+00,8.926589904966548694e-01,1.889926194640084489e+00,-3.916278362515352440e-01
-1.082084743313138864e+00,-1.431349124330179690e+00,9.939424446244935485e-01,-2.593878796315472801e+00,9.171592781282671414e-01,1.861727592088907368e+00,-3.720751081398018800e-01
-1.092741423067052464e+00,-1.447905058193110328e+00,1.002536464396122096e+00,-2.595113924569841135e+00,9.408408955037632637e-01,1.835459336636748651e+00,-3.534233756844221697e-01
-1.102232130354439787e+00,-1.463487113593515687e+00,1.010622864798931930e+00,-2.597040511790559947e+00,9.637196781900023712e-01,1.811087508315952110e+00,-3.355947272527263214e-01
